node1,node2,link,cosine_sim_node2vec,cosine_sim_sage,resource_allocation_index,adamic_adar_index
0281052859,0805422102,0,0.46779436,0.33230539265011816,0.0,0.0
0814660479,0806640340,0,0.29408708,0.004316805814269423,0.0,0.0
0664228860,0664252575,1,0.6273808,-0.1080816463997364,0.2,0.6213349345596119
0687014867,0787942898,1,0.8704664,0.3252048408959585,0.4,1.2426698691192237
0310246547,0310257476,1,0.49921578,-0.08928070588659408,0.012987012987012988,0.2302128900546512
0801025699,0385232357,0,0.3538307,-0.19987085595878815,0.0,0.0
0802846475,1879651351,1,0.97563034,0.15199196104683194,0.0,0.0
1570750599,0140137637,1,0.82175803,0.19174149091956433,0.41666666666666663,1.279458146995729
080284586X,0664225950,1,0.86212945,0.6064345065337898,0.18055555555555555,0.8268746032241814
0830815368,0830815325,1,0.882712,0.380832338846238,0.5909090909090909,1.8597274323132098
0664252540,0664252591,1,0.90013146,0.17265575156516771,0.0,0.0
0310252199,0310239648,1,0.8585002,0.2590070757022732,0.3637090878470189,1.793287021348339
0804215715,0802842623,1,0.68170273,0.05378826937158585,0.5678571428571428,2.2707242402112673
1590521382,0205359213,1,0.8368592,0.409682422492127,0.17424242424242425,0.8194619958060909
0800631374,0800634543,1,0.94190794,0.06535950530128588,0.1111111111111111,0.45511961331341866
0825424496,0830823913,0,0.26776552,0.14183442525356232,0.0,0.0
0800632397,1931551014,1,0.88402015,0.39818579288422246,0.0,0.0
1565632060,066421262X,1,0.7850799,0.4040875024551643,0.0,0.0
1879215284,1570753989,0,0.2820976,-0.22798617296664375,0.0,0.0
0195154622,0664252591,1,0.7384163,0.3793701715005196,0.0,0.0
0849944376,0877847290,0,0.32467082,0.29802956360102495,0.0,0.0
0834116642,1893361004,0,0.2036005,0.007009823110857951,0.0,0.0
0745614892,1579100651,0,0.3425589,-0.02254803649988351,0.0,0.0
0310245648,0835807436,1,0.7083773,0.10298190921856157,0.10211096374889478,0.8472933436428982
0192835890,0292711581,1,0.9416357,-0.04272215257388846,0.125,0.48089834696298783
0060762055,184195358X,1,0.9052834,0.32264140890441356,0.0,0.0
0933812027,0310309514,0,0.34430096,0.1252279313057894,0.0,0.0
0872861716,0802806929,0,0.30297723,-0.07460469796375675,0.0,0.0
0393019551,0465004318,1,0.83092123,0.11563536225045286,0.9742063492063493,3.5470126469144523
0878082905,0310209145,1,0.8651456,0.3914591416470352,0.24567099567099568,1.1983851774960421
0664256708,0827204833,0,0.38060895,0.1067154928095451,0.0,0.0
0802823920,0687277329,0,0.24506003,-0.12717722145490098,0.0,0.0
0802849601,0310365910,1,0.8947115,0.304878750417274,0.0,0.0
0802837883,0567223531,1,0.90399414,0.4047649050833235,0.3333333333333333,0.9102392266268373
0687096227,0825430968,0,0.27108175,0.21782063316241743,0.0,0.0
0802842550,0830827951,1,0.7715742,0.3545508535097493,0.0,0.0
0809126117,0814659314,1,0.9354343,0.1287262963885199,0.038461538461538464,0.30692767643013485
0060663308,0811201023,1,0.96284854,0.6190822854388489,0.5,1.4426950408889634
0764423061,1578565421,1,0.81525195,0.6433834476827529,0.0,0.0
0875093663,080662700X,1,0.8727336,0.16623464389193823,0.0,0.0
0805418768,0804231400,0,0.32560006,0.12494825220036056,0.0,0.0
0800634845,0687046297,1,0.9557034,0.31721156026570313,0.34285714285714286,1.1352332769293625
0664500129,0312138075,0,0.38610804,0.03414458127307707,0.0,0.0
1562921630,0192838822,0,0.4381546,0.07979777561983095,0.0,0.0
0830812717,0802819478,1,0.90828604,0.16671401287073884,0.580952380952381,2.072267085170561
0664227848,0281053014,1,0.96771646,0.3793696406417389,0.0,0.0
0060655879,0195165993,0,0.22290348,0.01806167647720653,0.0,0.0
0687002451,0687024757,1,0.866013,0.1874015019858257,0.47619047619047616,1.424137568996588
0800636546,0664254020,1,0.8887742,0.47893520627718705,0.0,0.0
082720230X,1585620106,0,0.3584844,0.0008445555607826484,0.0,0.0
0825423740,0819215538,0,0.34335753,0.2385164837576951,0.0,0.0
0802843506,0802847331,1,0.8012835,-0.0013927635426615689,0.0,0.0
0060665033,006066567X,1,0.8718044,0.2122898368395661,0.37916666666666665,1.4512906537355776
1576834468,0664220347,0,0.4181125,0.004570988756930916,0.0,0.0
0684836688,0687340217,1,0.9043973,0.4832290175909819,0.08333333333333333,0.40242960438184466
0687361591,0877936455,0,0.28573886,0.21615057990706335,0.0,0.0
0310245648,083081504X,1,0.9132673,0.5169929643381637,0.0,0.0
0787910589,0867093285,1,0.87012994,0.5068728356735412,0.0,0.0
0060271027,0687038642,0,0.3615209,0.010118969806230133,0.0,0.0
0195114450,0195111923,1,0.9673189,0.4242142179758539,0.05,0.33380820069533407
0827229976,1881266141,0,0.26759574,-0.12557377505725267,0.0,0.0
1573832235,0830732411,0,0.38230845,-0.26839696810128055,0.0,0.0
0687090776,0827242409,1,0.8894949,0.13158602986287077,0.5499999999999999,1.8021580538734185
0310240352,1570754403,0,0.1985393,0.023922080623700458,0.0,0.0
0674069412,068485774X,1,0.98492086,0.4004630458168219,0.17291666666666666,0.7551482131257924
0385148038,083411917X,1,0.78943753,-0.026870282004482323,0.0,0.0
0226148793,B00000IMYC,0,0.45956326,-0.027963913157223005,0.0,0.0
0152000763,0804231230,0,0.3579829,-0.15754211234096335,0.0,0.0
1556617046,082981289X,0,0.1852116,-0.10252018820309201,0.0,0.0
0310578507,0312280548,0,0.4582757,-0.043383591631314306,0.0,0.0
0687277604,0687011361,1,0.8275378,0.23287361271772958,0.5535714285714286,2.0225933740722404
0817012672,076791015X,0,0.35351574,-0.12105142898144965,0.0,0.0
0440343690,0399120408,1,0.95657367,-0.013575103913780194,0.25,0.7213475204444817
0687034140,0802816134,1,0.778363,0.18423351016446718,0.0,0.0
0802727255,0800630963,0,0.41302833,-0.010373211751576314,0.0,0.0
0226586111,0913836761,0,0.3056877,-0.15348996258796738,0.0,0.0
1587430320,0807406317,0,0.33410412,0.2092090989296948,0.0,0.0
0310234859,0842382909,1,0.86428106,0.35045360269047726,0.014925373134328358,0.23782951347935782
0310304415,0664258271,0,0.30929762,0.2623753413060836,0.0,0.0
0830827269,066424114X,0,0.23198406,-0.02316019170277315,0.0,0.0
0801090474,0801091047,1,0.88604105,0.3257381519224815,0.22916666666666666,0.9187843867734881
066422430X,0805410759,0,0.24104184,-0.12469282276751804,0.0,0.0
0800631307,0262632551,0,0.47357222,0.13481412952870664,0.0,0.0
0849944376,080105866X,1,0.9359806,0.1595168203444052,0.0,0.0
0664224121,0800615263,1,0.85607344,0.5507503920121828,0.35416666666666663,1.399682733736476
080062985X,0827242468,0,0.13654828,0.01955899514422618,0.0,0.0
0801071283,0830815317,1,0.86538476,0.12293555035296336,0.0,0.0
0195297512,1568210388,1,0.892334,-0.005083496601382117,0.0,0.0
0830818847,0830819754,0,0.39275342,-0.14799405820270972,0.0,0.0
044990928X,0385496095,1,0.9003931,0.1333487399799596,1.0899877899877901,3.9521655417304657
1581341261,0866839151,0,0.3039535,-0.031521814762888546,0.0,0.0
0310256445,1574942565,1,0.7782159,0.14266315421680714,0.012987012987012988,0.2302128900546512
0310256445,0805462961,1,0.74178106,0.31294245485568556,0.0,0.0
0802848753,0060000767,0,0.2689194,0.07895372430766735,0.0,0.0
0801021820,0876308140,0,0.22396834,0.1364928389710567,0.0,0.0
0943158494,0800631609,0,0.3391242,0.03376758735668652,0.0,0.0
0915143054,0664224814,1,0.80289537,0.36312622501479974,0.0,0.0
0471208329,0830830596,0,0.24703188,-0.26015595583292805,0.0,0.0
0310257476,0570064279,1,0.7430499,-0.027329771934318174,0.0,0.0
0393019551,0827606788,1,0.8771543,0.31565584745505176,0.16666666666666666,0.5581106265512472
0804231257,0804231370,1,0.9411855,0.3909077223245583,0.3666666666666667,1.179445561110859
0787949345,0425195112,0,0.36966807,0.17468603430506743,0.0,0.0
0829812814,0835807983,0,0.26567802,-0.1396560801051637,0.0,0.0
0689710550,0060210982,1,0.98347545,0.4874477983127939,0.225,0.9151928288662396
0800630874,0664224083,1,0.8893962,0.3286940594978767,0.11396011396011396,0.6932843207935593
0802848001,080106029X,1,0.7121165,0.31462046701266766,0.0,0.0
0819218707,0664227856,0,0.25953296,-0.18348148041250964,0.0,0.0
0664228860,0687058872,1,0.84253865,0.382775073170038,0.5916666666666666,2.0946383899770984
0787941204,0807020052,1,0.91395575,0.6266784975367309,0.0,0.0
0817012486,0817012028,1,0.80363244,0.3469783500242296,1.042857142857143,3.4335325625114503
1570752389,0471347639,0,0.47484362,0.19744822988338714,0.0,0.0
0781438853,0802490913,1,0.9140546,0.6614674664885004,0.0,0.0
0809126311,0809127806,1,0.8703438,0.20434945071066465,0.125,0.48089834696298783
1582700060,0817010890,0,0.5445238,0.33279435426688325,0.0,0.0
0393019551,0813333474,1,0.9301322,0.3127736896760571,0.0,0.0
0687006848,1576739902,0,0.32549313,-0.06885706466259678,0.0,0.0
0310246075,080102305X,0,0.16447073,0.0750469886207866,0.0,0.0
0192853848,0806639628,1,0.87445337,0.030987323174186582,0.0,0.0
0310250153,0895823632,0,0.2742418,0.13199909031119936,0.0,0.0
0664224156,0310312019,1,0.84533554,0.3397979743509136,0.5,1.4426950408889634
1572306750,0899008143,0,0.34812734,0.07481265042510761,0.0,0.0
0310216508,0829812350,0,0.30134398,0.17523040518952826,0.0,0.0
0822326914,0268015546,1,0.8171637,0.07738722769048378,0.7250000000000001,2.7983733112247138
0226039331,0826703437,1,0.9237057,0.5139829686564584,0.058886725791333194,0.761716081057445
0152008705,0929670132,0,0.28356194,-0.08659223183342549,0.0,0.0
0802137253,0465007155,0,0.23789261,0.039295726245015906,0.0,0.0
0664502636,0750673559,0,0.33451155,-0.0013923214721199577,0.0,0.0
066425165X,0830819460,0,0.19457681,-0.07946072733904153,0.0,0.0
0687085853,1579102441,1,0.9662109,0.13087276612688983,0.0,0.0
0802843913,0881254401,0,0.32437268,0.07830120269359479,0.0,0.0
1573241865,1561709336,1,0.96793216,0.2856543153362011,0.0,0.0
0801020867,1579103073,1,0.78026515,-0.13999561732129726,0.20192307692307693,0.870769592214268
1880913259,0553106724,1,0.89311105,0.37164763038232523,0.16666666666666666,0.5581106265512472
1563383233,156699246X,0,0.26727217,0.006220523839001237,0.0,0.0
080102496X,0664501737,0,0.36733615,-0.16873704948322807,0.0,0.0
0310242886,038523628X,1,0.8797521,0.18496532847567396,0.0,0.0
0310392810,1579102573,1,0.8867923,0.22059524191066912,0.0,0.0
0826412688,082451565X,1,0.98353696,0.5086545973956065,0.0,0.0
0784701970,0830816526,1,0.91078144,0.7242143558142118,0.0,0.0
080664429X,0806644303,1,0.9538098,0.16519467370429528,0.22549019607843135,0.9110667504160084
0802842976,0802806600,1,0.85612583,0.03473270496155589,0.1380952380952381,0.7481925547588062
0817010343,0817005331,1,0.902386,0.7038393066749299,0.55,2.0161696473959556
1566991749,1556616651,1,0.90273136,0.3517168945072539,0.07692307692307693,0.3898712452512801
0801090598,0825431794,1,0.8793279,0.08248821692283576,0.0,0.0
0800623134,0817012575,1,0.80980784,0.18404471035428843,0.0,0.0
0802427340,0882078135,1,0.88411725,0.08703870925286128,0.0,0.0
0825427355,1560986441,0,0.2543455,0.04428153304567403,0.0,0.0
0801026474,0892815604,0,0.45547038,-0.0839192564607286,0.0,0.0
0687270340,0882433202,1,0.92003137,0.360123069168548,0.0,0.0
0385473079,1570751331,1,0.85863626,0.2688449850584268,0.188859649122807,1.2587660902908642
0687064155,0842317317,0,0.33161518,-0.2558623144156439,0.0,0.0
0030598982,0819214515,0,0.3483716,-0.16490547595531127,0.0,0.0
0310250870,1556370075,1,0.8626699,0.2616212830364969,0.09478021978021978,0.6382967436497492
0060526769,0807073032,1,0.90976197,0.2540669025994053,0.0,0.0
0738206717,0742508455,0,0.4025701,0.03885818238415959,0.0,0.0
0310574218,0310203945,1,0.9671018,0.313151063306921,0.0,0.0
0787949809,0687090903,1,0.77606624,0.5312379442776572,0.2,0.6213349345596119
0936384301,0936384816,1,0.93164116,0.038032080344097566,0.3333333333333333,0.9102392266268373
0664251250,1891944452,0,0.48324436,-0.012360481264495581,0.0,0.0
0877847290,0802808506,0,0.46156767,-0.043057466988319304,0.0,0.0
0310238382,0830822062,1,0.8338818,0.40801989150036977,0.0,0.0
0310251605,0310229979,1,0.94852465,0.27305257363658,1.0666666666666667,3.2434755365594343
0800634845,0800632478,0,0.33429727,-0.23928410346397144,0.0,0.0
0664257747,1570751692,0,0.4074276,-0.00948433062628376,0.0,0.0
0787965685,0764424505,1,0.6856316,0.14548073999792158,0.012987012987012988,0.2302128900546512
0195118111,0618018506,0,0.26489288,-0.0868586364798913,0.0,0.0
0152000763,0152896120,1,0.99687314,0.43341591211644703,0.03333333333333333,0.29401410379520604
0814730388,0824517911,0,0.40909913,0.043121859819592545,0.0,0.0
0687303494,0687034752,1,0.9492482,0.4726029135256205,0.0,0.0
0802837301,0802837344,1,0.87728673,0.2340953539806622,0.6928571428571428,2.2908752792770963
0830827293,0830826637,1,0.86640257,0.4835835940886251,0.08333333333333333,0.40242960438184466
0817013938,0800632990,1,0.8388303,0.432605279191353,0.3666666666666667,1.179445561110859
0896225364,0806623144,0,0.2735715,0.21934420864749474,0.0,0.0
0060600373,0060655275,1,0.846565,0.0333382618549915,0.10882352941176471,0.6867643245600952
0785809015,0944344224,1,0.9111192,0.33111658351970535,0.1534090909090909,0.7777061516464872
1579100538,1571742603,0,0.30789447,-0.054344917672244225,0.0,0.0
0664224458,0786882875,0,0.29228243,0.2621765692778946,0.0,0.0
0871784300,1565631706,1,0.7663314,0.11500826391730946,0.0,0.0
0310250153,1590523733,1,0.7511303,0.2769385480943956,0.0,0.0
1883002389,0191434515,1,0.80518204,0.488204034118351,0.0,0.0
068807331X,0802137253,0,0.40133825,0.08676980688935232,0.0,0.0
1842271652,0802482015,0,0.21400808,0.012824033871845964,0.0,0.0
063120864X,0802806856,1,0.94972265,0.697423703007369,0.5595238095238095,1.7933564893654796
0800627741,0970083653,0,0.31403917,0.1473115427088991,0.0,0.0
0684846446,0060667990,0,0.4415376,-0.17336129918283805,0.0,0.0
081701280X,0787949906,0,0.3033517,0.06500528751190418,0.0,0.0
0631180338,0385067607,0,0.41844738,0.21882413666962247,0.0,0.0
3438051133,1556370075,1,0.8386675,0.5111527096545565,0.03714759535655058,0.5005268244932208
1890009814,0825431204,0,0.1369515,0.03915897442388574,0.0,0.0
0060609192,0395739705,0,0.35434508,-0.036496681263823834,0.0,0.0
0814624111,0471274593,0,0.29335064,-0.08350770814216311,0.0,0.0
0898694094,1561011347,1,0.9756545,0.4741568433474004,0.9166666666666665,2.541825973698156
0385483481,0060663553,1,0.83919376,0.044318776296821585,0.20040100250626566,1.272480726590465
0805419594,0800632699,0,0.16932419,-0.12322368239072715,0.0,0.0
0824518330,1560326670,0,0.29799443,-0.06580941398675177,0.0,0.0
0802846661,0819219320,0,0.40397844,-0.06404145946215636,0.0,0.0
080102613X,0801022223,1,0.8021588,0.21822595433346567,0.0,0.0
0802824005,0060600373,1,0.81294847,0.06883718451357478,0.10882352941176471,0.6867643245600952
0664500463,0664501427,0,0.54365677,0.045952843299721984,0.0,0.0
041519699X,0631211993,1,0.92392975,-0.10970965692332645,0.0,0.0
0687270340,0817001670,1,0.90543187,0.45521925656821327,0.0,0.0
0664219705,0865548641,0,0.7734965,0.033843366986057756,0.0,0.0
0310252199,0310257476,1,0.6900785,0.18843133218850078,0.7544142160521471,2.87455462915013
0830814647,1565633407,1,0.89508367,0.4989661193254839,0.014925373134328358,0.23782951347935782
0849917549,0849916127,1,0.9708917,0.5164427563289467,0.19642857142857142,0.859821528652939
006066567X,0310347017,0,0.26582342,-0.07166838383008534,0.0,0.0
1581340087,0687066301,0,0.18296471,0.1581800192730587,0.0,0.0
0687179300,0851511910,0,0.37835553,0.05305388387511408,0.0,0.0
0801090539,0801026474,0,0.38859653,0.14019960512915935,0.0,0.0
1579109918,1570624240,0,0.2784846,-0.13130900405426646,0.0,0.0
0471271136,0876308140,1,0.9522887,0.23105064645924595,0.0,0.0
083081258X,0198269544,1,0.86478436,0.6947435259699724,0.1111111111111111,0.45511961331341866
0570048966,0819215937,1,0.95194554,0.2867991681072079,0.6666666666666666,1.8204784532536746
0664219705,0664228860,1,0.81297266,0.35317601345350436,0.15,0.7716989774506997
0465086446,0805209948,0,0.3219297,0.1557698414958802,0.0,0.0
068701297X,066425540X,1,0.8866723,0.4149301220984607,0.0,0.0
0804231443,0310229952,0,0.29258427,0.11454046197030449,0.0,0.0
0875521940,0471270504,0,0.24459578,-0.23822376895641448,0.0,0.0
0195115678,0664252613,0,0.34179246,0.16242580349585825,0.0,0.0
3438051133,0023734809,1,0.87194735,0.39887829542867254,0.25338691159586685,1.1660921244691045
0801021359,0060655275,0,0.5206055,-0.11141358911606274,0.0,0.0
0877935459,0471457078,0,0.38195255,0.3210226220912575,0.0,0.0
0393703274,0873032462,0,0.22741853,0.027286487707724464,0.0,0.0
066422783X,0281053006,1,0.98210055,0.7834174769441289,0.0,0.0
0375757864,0847685179,1,0.9669148,0.27882929721655525,0.4325757575757575,1.7898495656338151
0687098238,0310200911,0,0.3147772,0.24504710693046716,0.0,0.0
0060392762,0829421289,0,0.27002177,-0.11390608616307887,0.0,0.0
0393057461,0881339695,0,0.4516236,0.09275048379332422,0.0,0.0
0936384697,066425683X,0,0.37814996,0.16687320466797959,0.0,0.0
0471359459,0801012309,0,0.27480426,-0.10733028275770941,0.0,0.0
0800786246,0534529054,0,0.4678746,0.23140929252304276,0.0,0.0
0809133989,0871203022,0,0.3498252,0.4565523413603175,0.0,0.0
0822310732,1572308168,0,0.43637496,0.021785892772649668,0.0,0.0
0060654058,0825423708,0,0.22557443,-0.1820505002213179,0.0,0.0
0385133685,0809126117,1,0.7705175,0.40557465731465775,0.5,1.4426950408889634
0787947350,0819216216,1,0.8568587,0.4417281559485731,0.010638297872340425,0.2201045822301589
1570754195,1570753032,1,0.95518094,0.45013465368332356,0.3333333333333333,1.1237771248263264
0310246547,0787965685,1,0.65893006,0.12970540328166066,0.012987012987012988,0.2302128900546512
0966089502,0830820655,1,0.90052986,0.46785542901903837,0.39285714285714285,1.4756950362957264
0788504630,0393701387,0,0.41090804,0.06371919473859221,0.0,0.0
0801090377,0687015448,1,0.95170915,0.4861122238695745,0.2,0.6213349345596119
0385148038,038549372X,1,0.86131406,0.5329031769222244,0.06631578947368422,0.7861520150131565
0664224911,066422489X,1,0.96673536,0.4888288136930599,1.921472488863793,6.786372009906219
0385509669,1570754403,1,0.9163505,0.3554023920953149,0.0,0.0
066422556X,0664241158,1,0.93740773,0.44157136334650093,0.48826670256203164,1.921747611290508
0310250870,0310205824,1,0.7583495,0.33316249726803293,2.2624900461856985,8.150576738651317
0827242433,0687045320,1,0.75598574,0.13855126694277128,0.14285714285714285,0.5138983423697507
0802459544,0805412174,1,0.9567299,0.2636626322718558,0.0,0.0
1889638005,080542623X,0,0.1528862,-0.11483874953774419,0.0,0.0
B000000ZD2,0915556227,0,0.27378848,-0.0015942070797675164,0.0,0.0
0060628286,083082555X,0,0.2759524,-0.05757684381683622,0.0,0.0
0385480016,0805060103,1,0.82416207,0.269331314747228,0.0,0.0
0801020158,1568540949,0,0.3604057,-0.033760478349026846,0.0,0.0
0874834341,0802838642,0,0.31596765,0.21461702981050637,0.0,0.0
0878082905,0878082891,1,0.77634025,0.3167409062313968,0.14285714285714285,0.5138983423697507
0785263705,0310233151,1,0.66135186,0.29654636296624887,0.0,0.0
0800632338,0883447193,1,0.75679755,0.2884063372438659,0.041666666666666664,0.31465798044412485
0806639636,080913263X,1,0.9485227,0.21626225018827164,0.0,0.0
0664257828,0195134745,1,0.84163874,0.27167272136752835,0.0,0.0
0874771641,1564556689,1,0.9856119,0.4180550828166925,0.14722222222222223,0.7435956579768509
0684846446,0814659489,1,0.8353482,-0.1305350922770403,0.0,0.0
0830812784,0851515363,1,0.933478,0.2228535783760464,0.0,0.0
0631180338,0787902535,0,0.29975873,0.0757090469846098,0.0,0.0
0310902150,0310929709,1,0.9548392,0.08507155487103576,0.0,0.0
0802846637,0877845220,0,0.26426,0.15542877882428832,0.0,0.0
0060699744,0060514574,1,0.89568645,0.6283637610200093,0.8073773448773449,2.98939397644888
0896225747,0664224911,1,0.8588414,0.2178126230796324,0.07142857142857142,0.3789231816899512
0830817573,0830822550,1,0.77456903,0.31017849779613477,0.0,0.0
0801058368,080106435X,1,0.88699836,0.28911686845835055,0.0,0.0
0801091365,0801064708,1,0.98962414,0.6598639332321824,0.21428571428571427,0.8928215240597019
0801036771,0802808263,0,0.31220204,0.036860577811211735,0.0,0.0
0310245648,0687087074,1,0.68368566,0.060949879322771475,0.022369584438549955,0.43592392486178166
0743235843,1850784116,0,0.23732133,-0.18832658415517314,0.0,0.0
0192853864,1569550573,0,0.3306692,-0.06984795836093555,0.0,0.0
0310286700,0825428858,1,0.81000125,0.19458173917718277,0.0,0.0
157230569X,1572308052,1,0.9825509,-0.0605070056870068,0.012987012987012988,0.2302128900546512
0830818596,0801090970,1,0.8457495,0.2332533621529312,0.0,0.0
0802808964,0268017220,1,0.9581959,0.5127484940721685,0.0,0.0
0830817778,1565632451,0,0.25218835,-0.01823642398700919,0.0,0.0
031023882X,0883447606,0,0.19020908,-0.2533919665951088,0.0,0.0
0800632222,0664224881,0,0.29204634,-0.29127492851996706,0.0,0.0
1565632524,157673269X,0,0.2827235,-0.07432774973190238,0.0,0.0
0830818626,0884197379,1,0.9162662,0.2722523212139193,0.4916666666666667,1.660343908073847
1573832162,1560986441,0,0.39964658,0.061775572138574056,0.0,0.0
0310519403,0830818871,0,0.41702887,-0.026982437922699866,0.0,0.0
0791453308,0801026903,0,0.27702853,0.11328940138036059,0.0,0.0
0671212095,0300016921,1,0.77158225,0.12128563705774577,0.5,1.4426950408889634
0226586111,0395687063,0,0.46026188,-0.2128208076830776,0.0,0.0
1591450179,0764424513,1,0.8504862,0.39059783330837194,0.07692307692307693,0.3898712452512801
0830818596,0609802224,0,0.2628062,0.028975834105456705,0.0,0.0
0962485055,0802843514,1,0.92512316,0.20996174510604773,0.0,0.0
0385480016,0140179089,1,0.94139,0.643304135743956,0.0,0.0
0312424094,0800624041,0,0.18683363,0.10067978350784794,0.0,0.0
1570753733,1570750483,1,0.9365968,0.5249708160173142,0.09166666666666667,0.648466181139459
0195093704,0195282167,1,0.90010905,0.4900368180934592,0.0,0.0
0310250862,0310232295,1,0.86202353,0.07397650856186368,0.10020066889632107,0.8787844002741649
0883681579,0198269544,1,0.8689879,0.5549372299055473,0.0,0.0
0310236606,0830822682,0,0.32720366,0.1795971169024732,0.0,0.0
1571312544,0913342459,1,0.9154428,0.0454269654311674,0.7,2.0640299754485754
0135399998,0310255139,0,0.28104854,0.16750305847765806,0.0,0.0
0025006053,0691090491,0,0.4603975,0.16420766414365176,0.0,0.0
0310519403,0310283418,1,0.70971775,0.2662399879925556,0.19642857142857142,0.859821528652939
0804215715,0800629973,1,0.7377867,0.6137064936430943,0.3055555555555556,1.2864618499553195
0310232295,0806623144,0,0.26440328,-0.026236295996895517,0.0,0.0
0521439779,0567089878,0,0.43270013,-0.02240234182080147,0.0,0.0
1581344600,0879737069,0,0.2615209,0.08905421368371873,0.0,0.0
0830822615,0802843506,1,0.7282052,-0.08547636515098253,0.2,0.6213349345596119
1587431319,0664224253,1,0.9414475,0.3707275318241418,0.25,0.7213475204444817
0664222021,0840783574,0,0.2882764,-0.09621464136880153,0.0,0.0
0060628332,0963888684,0,0.35440493,-0.011508212239508958,0.0,0.0
0199246165,0809140926,1,0.93414193,0.5923822949766715,0.0,0.0
006095616X,1889150339,1,0.97407067,0.1723202224930399,0.5,1.4426950408889634
1887734716,0664213014,0,0.44798332,-0.08892471292227595,0.0,0.0
1581341180,0891098836,0,0.48797318,-0.061855069647978364,0.0,0.0
0827229976,0664251382,0,0.24735294,-0.10280889248592344,0.0,0.0
0268015546,0687016053,1,0.87724966,0.1815332473493153,0.125,0.9343685075458779
0393320774,0805241604,1,0.8767522,0.20220644965404688,0.17291666666666666,0.7551482131257924
0879739908,0805423877,0,0.29999396,0.04784972360030912,0.0,0.0
0306805286,0804231508,0,0.38114247,0.09900707413787382,0.0,0.0
091629126X,0873586425,1,0.9569322,0.5001009171669822,0.0,0.0
0800627733,0152008705,0,0.3161737,0.1412421605071726,0.0,0.0
0826410456,0825431778,0,0.1626543,-0.02131859288529653,0.0,0.0
1590521196,0801071240,1,0.8428156,-0.009226164996200681,0.058823529411764705,0.35295612386476116
0802819478,0570045630,1,0.92701757,0.31810813059466725,0.27142857142857146,1.000258116249563
080541875X,0310239370,1,0.83313376,0.4838706191626793,0.0,0.0
0814612245,158562019X,0,0.43870273,-0.00026635219301084177,0.0,0.0
0835808149,0801062225,0,0.3388826,-0.07315529833859297,0.0,0.0
0195150856,0393317609,0,0.46999487,-0.026441076502606905,0.0,0.0
0801021669,080284152X,0,0.26793864,-0.0848944343299084,0.0,0.0
0883441063,1570750483,0,0.20504951,0.13021159386082443,0.0,0.0
0800632664,1931551014,1,0.8726326,-0.08943295441582408,0.0,0.0
0195154622,0687005442,1,0.78694034,0.4504750335863166,0.2,0.6213349345596119
0802847579,094357594X,1,0.8743047,0.159801691568731,0.15831881533101044,1.008879449976583
0664241069,0664213006,1,0.95790684,0.14320896219108523,0.16951469583048528,1.0420619067337322
0802844669,0830728783,0,0.27143583,-0.021871862205404827,0.0,0.0
0664501362,0385487541,0,0.33070007,0.05154594102388453,0.0,0.0
031023560X,0916035611,0,0.57851523,0.1124172994802493,0.0,0.0
0687023645,087793830X,0,0.19459756,-0.11636872341296371,0.0,0.0
0826705006,082451825X,1,0.8295399,0.23980508579756563,0.4857142857142857,1.6491316192991132
0830814396,0830814566,1,0.8905274,-0.014605636339707736,0.4023809523809524,1.4795471896112722
1576832643,0830827013,1,0.8367352,0.12542985802949586,0.0,0.0
1561011975,0472086871,0,0.38146105,-0.07030233089780537,0.0,0.0
0801022622,080109089X,1,0.6490781,0.08845237726556057,0.2,0.6213349345596119
0192132474,0664213049,0,0.36635676,0.11338155477142509,0.0,0.0
1565630149,0916260801,0,0.29098415,-0.002207261530191023,0.0,0.0
0830817778,0829810862,0,0.15185775,-0.09860315829255428,0.0,0.0
0292711581,0802413641,0,0.2847283,0.09321175968729818,0.0,0.0
0827204655,0791453308,0,0.37254077,0.12382323240490191,0.0,0.0
0192835890,0226323994,1,0.9315275,0.12098244789104824,0.4583333333333333,1.391137573589825
1570753245,1568210388,0,0.2777972,0.163541797313261,0.0,0.0
0310239362,1590523962,1,0.88849765,0.27385717071146487,0.0,0.0
0802812627,0802847951,1,0.89080215,0.4118258136178038,0.0,0.0
0609610589,1579660150,1,0.9743055,0.1127317026557294,0.0,0.0
1566991102,0801091179,1,0.74824196,0.037308095041931874,0.0,0.0
0802836119,0802421245,1,0.8872788,0.4034834302162816,0.5166666666666667,1.7469633129119337
0898620597,0385485891,0,0.47780576,-0.011595502559085352,0.0,0.0
1578564247,1591450179,1,0.8280204,0.2607494157256047,0.0,0.0
0671212095,081336566X,0,0.3282239,-0.028793437260482044,0.0,0.0
1587430444,1930722427,0,0.39999133,-0.24250807902451274,0.0,0.0
0310218950,0310205824,1,0.74078584,0.2579212170019632,2.081195214404169,7.303854517201573
080063201X,0664223850,0,0.38939008,0.0024318943794195236,0.0,0.0
0801022398,082981485X,0,0.16076778,0.023005417603185852,0.0,0.0
0664227937,0281052859,1,0.92790645,0.34774064039563257,0.0,0.0
0130951315,0830813861,0,0.19440846,-0.0935401308645085,0.0,0.0
0787938718,0787938653,1,0.8391025,0.5108465558145898,0.46111111111111114,1.8512107891426461
080106290X,0310308011,0,0.25107145,0.09958323422976886,0.0,0.0
